id,lang,lemma,alt_lemma,label,rank,count,rate
3577,lat,approbo,approbo,approbo,4450,90,0.203
6451,lat,caducus,caducus,caducus,4450,90,0.203
7901,lat,centuria,centuria,centuria,4450,90,0.203
9850,lat,commilito,commilito,commilito,4450,90,0.203
14053,lat,despondeo,despondeo,despondeo,4450,90,0.203
14404,lat,dictio,dictio,dictio,4450,90,0.203
15903,lat,egero,egero,egero,4450,90,0.203
16198,lat,emetior,emetior,emetior,4450,90,0.203
17270,lat,excolo,excolo,excolo,4450,90,0.203
18177,lat,facundus,facundus,facundus,4450,90,0.203
18439,lat,favorinus,favorinus,favorinus,4450,90,0.203
20407,lat,grates,grates,grates,4450,90,0.203
22613,lat,impulsus,impulsus,impulsus,4450,90,0.203
22971,lat,incommodum,incommodum,incommodum,4450,90,0.203
24692,lat,intento,intento,intento,4450,90,0.203
25124,lat,intrepidus,intrepidus,intrepidus,4450,90,0.203
26205,lat,lanio,lanio,"laniō, laniāre, laniāvī, laniātum",4450,90,0.203
27213,lat,lito,lito,lito,4450,90,0.203
27680,lat,luxus3,luxus3,luxus3,4450,90,0.203
29576,lat,missilis,missilis,missilis,4450,90,0.203
30779,lat,navus,navus,"nāvus, nāva, navum",4450,90,0.203
31376,lat,notabilis,notabilis,notabilis,4450,90,0.203
32083,lat,obstringo,obstringo,obstringo,4450,90,0.203
32625,lat,oliva,oliva,oliva,4450,90,0.203
37013,lat,pomus,pomus,pomus,4450,90,0.203
38196,lat,pratum,pratum,pratum,4450,90,0.203
38967,lat,proscriptio,proscriptio,proscriptio,4450,90,0.203
39794,lat,quadrigae,quadrigae,quadrigae,4450,90,0.203
40418,lat,reciperator,reciperator,reciperator,4450,90,0.203
41306,lat,rete,rete,rete,4450,90,0.203
43103,lat,seditiosus,seditiosus,seditiosus,4450,90,0.203
43180,lat,seiungo,seiungo,seiungo,4450,90,0.203
44445,lat,solutum,solutum,solutum,4450,90,0.203
46751,lat,suscito,suscito,suscito,4450,90,0.203
46865,lat,symmetria,symmetria,symmetria,4450,90,0.203
48431,lat,traditus,traditus,traditus,4450,90,0.203
48733,lat,tremor,tremor,tremor,4450,90,0.203
49423,lat,ubertas,ubertas,ubertas,4450,90,0.203
49968,lat,varia,varia,varia,4450,90,0.203
32660,lat,olympus,olympus,"Olympus, Olympi, m.",4450,90,0.203
1187,lat,adscio,adscio,adscio,4492,89,0.2
1506,lat,aenus,aenus,aenus,4492,89,0.2
7609,lat,catullus,catullus,catullus,4492,89,0.2
7700,lat,cavea,cavea,cavea,4492,89,0.2
8900,lat,cithara,cithara,cithara,4492,89,0.2
9274,lat,coclea,coclea,coclea,4492,89,0.2
10598,lat,confodio,confodio,confodio,4492,89,0.2
10918,lat,conrumpo,conrumpo,conrumpo,4492,89,0.2
11411,lat,contubernium,contubernium,contubernium,4492,89,0.2
11420,lat,contumeliosus,contumeliosus,contumeliosus,4492,89,0.2
11429,lat,conturbo,conturbo,conturbo,4492,89,0.2
15219,lat,docti,docti,docti,4492,89,0.2
15179,lat,divinitas,divinitas,"dīvīnītās, dīvīnītātis, f.",4492,89,0.2
17146,lat,exanimis,exanimis,exanimis,4492,89,0.2
22395,lat,imperatorius,imperatorius,imperatorius,4492,89,0.2
22633,lat,imputo,imputo,imputo,4492,89,0.2
24340,lat,insedeo,insedeo,insedeo,4492,89,0.2
24675,lat,intempestivus,intempestivus,intempestivus,4492,89,0.2
24942,lat,interpretatio,interpretatio,interpretatio,4492,89,0.2
25334,lat,io,io,io,4492,89,0.2
25680,lat,iucunditas,iucunditas,iucunditas,4492,89,0.2
25757,lat,iuncus,iuncus,iuncus,4492,89,0.2
28581,lat,maturesco,maturesco,maturesco,4492,89,0.2
28638,lat,medea,medea,medea,4492,89,0.2
31911,lat,oboedio,oboedio,oboedio,4492,89,0.2
34092,lat,parumper,parumper,parumper,4492,89,0.2
34689,lat,peragro,peragro,peragro,4492,89,0.2
38999,lat,prosilio,prosilio,prosilio,4492,89,0.2
39871,lat,quamobrem,quamobrem,quamobrem,4492,89,0.2
40316,lat,raucus,raucus,raucus,4492,89,0.2
44040,lat,silius,silius,silius,4492,89,0.2
44839,lat,sponsio,sponsio,sponsio,4492,89,0.2
46027,lat,succingo,succingo,succingo,4492,89,0.2
47903,lat,thessalia,thessalia,thessalia,4492,89,0.2
1569,lat,aequoreus,aequoreus,aequoreus,4526,88,0.198
3256,lat,antique,antique,antique,4526,88,0.198
4877,lat,audacter,audacter,audacter,4526,88,0.198
6658,lat,calcis,calcis,calcis,4526,88,0.198
7164,lat,captus,captus,captus,4526,88,0.198
10103,lat,compos,compos,compos,4526,88,0.198
10590,lat,conflo,conflo,conflo,4526,88,0.198
11303,lat,contexo,contexo,contexo,4526,88,0.198
13814,lat,dependeo,dependeo,dependeo,4526,88,0.198
13834,lat,deploro,deploro,"dēplōrō, dēplōrāre, dēplōrāvī, dēplōrātum",4526,88,0.198
15930,lat,eho,eho,eho,4526,88,0.198
17864,lat,exsolvo,exsolvo,exsolvo,4526,88,0.198
18509,lat,feralis,feralis,feralis,4526,88,0.198
20402,lat,grassor,grassor,grassor,4526,88,0.198
22016,lat,iius,iius,iius,4526,88,0.198
24330,lat,insecto,insecto,insecto,4526,88,0.198
25309,lat,invius,invius,invius,4526,88,0.198
27167,lat,liqueo,liqueo,liqueo,4526,88,0.198
27238,lat,lituus,lituus,lituus,4526,88,0.198
27986,lat,magnanimus,magnanimus,magnanimus,4526,88,0.198
29190,lat,meta,meta,meta,4526,88,0.198
35681,lat,perungo,perungo,perungo,4526,88,0.198
35853,lat,petulans,petulans,petulans,4526,88,0.198
36658,lat,plaustrum,plaustrum,plaustrum,4526,88,0.198
40045,lat,quinquennium,quinquennium,quinquennium,4526,88,0.198
40451,lat,recognosco,recognosco,recognosco,4526,88,0.198
41532,lat,rhodos,rhodos,rhodos,4526,88,0.198
44631,lat,spatiosus,spatiosus,spatiosus,4526,88,0.198
46113,lat,suesco,suesco,suesco,4526,88,0.198
48784,lat,tributus,tributus,tributus,4526,88,0.198
8003,lat,ceres,ceres,"Cerēs, Cereris, f.",4526,88,0.198
1493,lat,aeneus,aeneus,"aēneus, aēnea, aēneum",4557,87,0.196
3105,lat,anteeo,anteeo,anteeo,4557,87,0.196
8337,lat,chremes,chremes,chremes,4557,87,0.196
15055,lat,distendo,distendo,distendo,4557,87,0.196
17032,lat,everro,everro,everro,4557,87,0.196
21340,lat,hodiernus,hodiernus,hodiernus,4557,87,0.196
21903,lat,idaeus,idaeus,idaeus,4557,87,0.196
22462,lat,impiger,impiger,impiger,4557,87,0.196
25255,lat,investigo,investigo,investigo,4557,87,0.196
27540,lat,lues,lues,lues,4557,87,0.196
28336,lat,marceo,marceo,marceo,4557,87,0.196
28626,lat,meatus,meatus,meatus,4557,87,0.196
28656,lat,medicamen,medicamen,medicamen,4557,87,0.196
30152,lat,multiplico,multiplico,multiplico,4557,87,0.196
31914,lat,obolus,obolus,obolus,4557,87,0.196
32903,lat,oppius,oppius,oppius,4557,87,0.196
35592,lat,persto,persto,persto,4557,87,0.196
38575,lat,professio,professio,professio,4557,87,0.196
41050,lat,reporto,reporto,reporto,4557,87,0.196
41484,lat,rhetorice,rhetorice,rhetorice,4557,87,0.196
43989,lat,signifer,signifer,signifer,4557,87,0.196
2153,lat,alieno,alieno,alieno,4578,86,0.194
3981,lat,argutus,argutus,argutus,4578,86,0.194
5094,lat,auxilior,auxilior,auxilior,4578,86,0.194
7994,lat,cerealis,cerealis,cerealis,4578,86,0.194
12744,lat,cyrus,cyrus,cyrus,4578,86,0.194
15181,lat,divino,divino,"dīvīnō, dīvīnāre, dīvīnāvi, dīvīnātum",4578,86,0.194
15727,lat,ecqui,ecqui,ecqui,4578,86,0.194
15864,lat,effor,effor,effor,4578,86,0.194
16114,lat,eluo,eluo,eluo,4578,86,0.194
17077,lat,evolvo,evolvo,evolvo,4578,86,0.194
19463,lat,fulgur,fulgur,fulgur,4578,86,0.194
20300,lat,gracilis,gracilis,gracilis,4578,86,0.194
21467,lat,horreum,horreum,horreum,4578,86,0.194
22337,lat,immuto,immuto,immuto,4578,86,0.194
22554,lat,imprimo,imprimo,imprimo,4578,86,0.194
26112,lat,lambo,lambo,lambo,4578,86,0.194
26333,lat,lascivia,lascivia,lascivia,4578,86,0.194
26378,lat,latex,latex,latex,4578,86,0.194
26888,lat,libertinus,libertinus,libertinus,4578,86,0.194
26995,lat,ligneus,ligneus,ligneus,4578,86,0.194
30500,lat,myrtus,myrtus,myrtus,4578,86,0.194
31192,lat,nisus,nisus,"Nīsus, Nīsī, m.",4578,86,0.194
33002,lat,orbo,orbo,orbo,4578,86,0.194
33641,lat,palus,palus,palus,4578,86,0.194
34399,lat,pedester,pedester,pedester,4578,86,0.194
34893,lat,peregrinatio,peregrinatio,peregrinatio,4578,86,0.194
35829,lat,petra,petra,petra,4578,86,0.194
36252,lat,physicus,physicus,physicus,4578,86,0.194
41044,lat,repo,repo,repo,4578,86,0.194
42525,lat,satur,satur,satur,4578,86,0.194
46054,lat,succumbo,succumbo,succumbo,4578,86,0.194
47546,lat,teres,teres,teres,4578,86,0.194
49719,lat,ursus,ursus,ursus,4578,86,0.194
50364,lat,vernum,vernum,vernum,4578,86,0.194
50365,lat,vernus,vernus,vernus,4578,86,0.194
47086,lat,talus,talus,"tālus, tālī, m.",4578,86,0.194
313,lat,abundantia,abundantia,abundantia,4614,85,0.191
337,lat,academicus,academicus,academicus,4614,85,0.191
1576,lat,aerarium,aerarium,aerarium,4614,85,0.191
3055,lat,anosco,anosco,anosco,4614,85,0.191
4109,lat,armus,armus,armus,4614,85,0.191
6276,lat,bulbus,bulbus,bulbus,4614,85,0.191
8438,lat,cichorium,cichorium,cichorium,4614,85,0.191
8532,lat,cinna,cinna,cinna,4614,85,0.191
11144,lat,consterno,consterno,consterno,4614,85,0.191
14760,lat,discors,discors,discors,4614,85,0.191
15180,lat,divinitus,divinitus,divinitus,4614,85,0.191
16264,lat,emptor,emptor,emptor,4614,85,0.191
16533,lat,epiphora,epiphora,epiphora,4614,85,0.191
17551,lat,exopto,exopto,exopto,4614,85,0.191
18923,lat,flexus,flexus,flexus,4614,85,0.191
19134,lat,fornax,fornax,fornax,4614,85,0.191
22605,lat,impudicus,impudicus,impudicus,4614,85,0.191
22855,lat,incessus,incessus,incessus,4614,85,0.191
23714,lat,influo,influo,influo,4614,85,0.191
24417,lat,insimulo,insimulo,insimulo,4614,85,0.191
26159,lat,lancea,lancea,lancea,4614,85,0.191
27251,lat,livius,livius,livius,4614,85,0.191
28015,lat,magnopere,magnopere,magnopere,4614,85,0.191
29030,lat,mensus,mensus,mensus,4614,85,0.191
35180,lat,periurium,periurium,periurium,4614,85,0.191
38356,lat,privignus,privignus,privignus,4614,85,0.191
38807,lat,propago,propago,propago,4614,85,0.191
39025,lat,prosperus,prosperus,prosperus,4614,85,0.191
40237,lat,rapax,rapax,rapax,4614,85,0.191
41294,lat,resurgo,resurgo,resurgo,4614,85,0.191
41656,lat,rodo,rodo,rodo,4614,85,0.191
41908,lat,rutilius,rutilius,rutilius,4614,85,0.191
42227,lat,salutaris,salutaris,salutaris,4614,85,0.191
43840,lat,sexa_ginta,sexa_ginta,sexa_ginta,4614,85,0.191
44679,lat,speculor,speculor,speculor,4614,85,0.191
46738,lat,sursum,sursum,sursum,4614,85,0.191
48451,lat,tragicus,tragicus,tragicus,4614,85,0.191
48508,lat,transcendo,transcendo,transcendo,4614,85,0.191
49943,lat,vanum,vanum,vanum,4614,85,0.191
49994,lat,vas2,vas2,"vās, vāsis, n.",4614,85,0.191
50497,lat,vesta,vesta,vesta,4614,85,0.191
50691,lat,vigil,vigil,vigil,4614,85,0.191
51042,lat,vocito,vocito,vocito,4614,85,0.191
323,lat,abutor,abutor,abutor,4658,84,0.189
1453,lat,aegroto,aegroto,aegroto,4658,84,0.189
5378,lat,barbaricus,barbaricus,barbaricus,4658,84,0.189
5520,lat,beatitudo,beatitudo,beatitudo,4658,84,0.189
9107,lat,clivus,clivus,clivus,4658,84,0.189
9230,lat,coarguo,coarguo,coarguo,4658,84,0.189
11801,lat,corruptus,corruptus,corruptus,4658,84,0.189
14623,lat,diogenes,diogenes,diogenes,4658,84,0.189
15001,lat,dissido,dissido,dissido,4658,84,0.189
17237,lat,excidium,excidium,excidium,4658,84,0.189
17689,lat,explorator,explorator,explorator,4658,84,0.189
17837,lat,exsequiae,exsequiae,exsequiae,4658,84,0.189
18604,lat,festinatio,festinatio,festinatio,4658,84,0.189
22071,lat,illecebra,illecebra,illecebra,4658,84,0.189
28062,lat,maledico,maledico,maledico,4658,84,0.189
30206,lat,municeps,municeps,municeps,4658,84,0.189
37061,lat,poples,poples,poples,4658,84,0.189
38553,lat,proeo,proeo,proeo,4658,84,0.189
39592,lat,pus,pus,pus,4658,84,0.189
39599,lat,pusillus,pusillus,pusillus,4658,84,0.189
40521,lat,recurro,recurro,recurro,4658,84,0.189
41144,lat,rescindo,rescindo,rescindo,4658,84,0.189
42513,lat,sativus,sativus,sativus,4658,84,0.189
46742,lat,suscenseo,suscenseo,suscenseo,4658,84,0.189
47909,lat,thessalus,thessalus,thessalus,4658,84,0.189
48175,lat,titan,titan,titan,4658,84,0.189
49611,lat,ungo,ungo,ungo,4658,84,0.189
51352,lat,zona,zona,zona,4658,84,0.189
708,lat,actutum,actutum,actutum,4686,83,0.187
1280,lat,adultero,adultero,adultero,4686,83,0.187
3115,lat,antehac,antehac,antehac,4686,83,0.187
6957,lat,caninus,caninus,caninus,4686,83,0.187
9123,lat,cluentius,cluentius,cluentius,4686,83,0.187
11141,lat,constantius,constantius,constantius,4686,83,0.187
15142,lat,diutinus,diutinus,diutinus,4686,83,0.187
15229,lat,doctus,doctus,doctus,4686,83,0.187
15678,lat,ecastor,ecastor,ecastor,4686,83,0.187
22269,lat,imminuo,imminuo,imminuo,4686,83,0.187
23686,lat,infitior,infitior,infitior,4686,83,0.187
24693,lat,intentus,intentus,intentus,4686,83,0.187
27412,lat,lucanus,lucanus,lucanus,4686,83,0.187
28915,lat,memmius,memmius,memmius,4686,83,0.187
29876,lat,montanus,montanus,montanus,4686,83,0.187
30884,lat,negotiator,negotiator,negotiator,4686,83,0.187
36823,lat,poema,poema,poema,4686,83,0.187
38524,lat,prodigus,prodigus,prodigus,4686,83,0.187
38596,lat,profligo,profligo,profligo,4686,83,0.187
44008,lat,silanus,silanus,silanus,4686,83,0.187
47509,lat,tenus2,tenus2,tenus2,4686,83,0.187
48412,lat,tractatio,tractatio,tractatio,4686,83,0.187
49861,lat,vae,vae,vae,4686,83,0.187
50233,lat,vento,vento,"ventō, ventāre, ventāvī, ventātum",4686,83,0.187
3719,lat,araneus,araneus,araneus,4710,82,0.185
4159,lat,arrogantia,arrogantia,arrogantia,4710,82,0.185
5458,lat,basium,basium,basium,4710,82,0.185
5478,lat,batavus,batavus,batavus,4710,82,0.185
10168,lat,computo,computo,computo,4710,82,0.185
10892,lat,conquiesco,conquiesco,conquiesco,4710,82,0.185
12623,lat,cycnus,cycnus,cycnus,4710,82,0.185
16252,lat,emplastrum,emplastrum,emplastrum,4710,82,0.185
17565,lat,exordior,exordior,exordior,4710,82,0.185
18987,lat,fluito,fluito,fluito,4710,82,0.185
21202,lat,hilaritas,hilaritas,hilaritas,4710,82,0.185
21793,lat,iaculor,iaculor,iaculor,4710,82,0.185
22240,lat,immaturus,immaturus,immaturus,4710,82,0.185
23577,lat,infantia,infantia,infantia,4710,82,0.185
23838,lat,ingruo,ingruo,ingruo,4710,82,0.185
24825,lat,intericio,intericio,intericio,4710,82,0.185
24968,lat,interrogatio,interrogatio,interrogatio,4710,82,0.185
28468,lat,masculus,masculus,masculus,4710,82,0.185
29019,lat,menstruus,menstruus,menstruus,4710,82,0.185
29672,lat,modius,modius,modius,4710,82,0.185
33801,lat,papae,papae,papae,4710,82,0.185
34077,lat,partitio,partitio,partitio,4710,82,0.185
39778,lat,quadratus,quadratus,quadratus,4710,82,0.185
39825,lat,quadrupedus,quadrupedus,quadrupedus,4710,82,0.185
40086,lat,quirinus,quirinus,quirinus,4710,82,0.185
45820,lat,subscribo,subscribo,subscribo,4710,82,0.185
49473,lat,ultimum,ultimum,ultimum,4710,82,0.185
49773,lat,uter,uter,uter,4710,82,0.185
49856,lat,vadimonium,vadimonium,vadimonium,4710,82,0.185
20625,lat,haedus,haedus,"haedus, haedī, m.",4710,82,0.185
412,lat,accingo,accingo,accingo,4740,81,0.182
474,lat,accurro,accurro,accurro,4740,81,0.182
4382,lat,aspergo,aspergo,aspergo,4740,81,0.182
6616,lat,calamitosus,calamitosus,calamitosus,4740,81,0.182
9998,lat,compareo,compareo,compareo,4740,81,0.182
14083,lat,destringo,destringo,destringo,4740,81,0.182
15859,lat,effluo,effluo,effluo,4740,81,0.182
16654,lat,eremus,eremus,eremus,4740,81,0.182
17606,lat,expavesco,expavesco,expavesco,4740,81,0.182
17658,lat,expio,expio,expio,4740,81,0.182
17708,lat,expositio,expositio,expositio,4740,81,0.182
18211,lat,faex,faex,faex,4740,81,0.182
19895,lat,gemino,gemino,gemino,4740,81,0.182
20577,lat,gyrus,gyrus,gyrus,4740,81,0.182
20587,lat,habilis,habilis,habilis,4740,81,0.182
26260,lat,lapillus,lapillus,lapillus,4740,81,0.182
27365,lat,loquax,loquax,loquax,4740,81,0.182
28265,lat,mansuetudo,mansuetudo,mansuetudo,4740,81,0.182
29683,lat,modulus,modulus,modulus,4740,81,0.182
34249,lat,paucitas,paucitas,paucitas,4740,81,0.182
37538,lat,praedor,praedor,praedor,4740,81,0.182
38860,lat,propinquitas,propinquitas,propinquitas,4740,81,0.182
38922,lat,propulso,propulso,propulso,4740,81,0.182
39480,lat,pulsus,pulsus,pulsus,4740,81,0.182
39542,lat,pupillus,pupillus,pupillus,4740,81,0.182
42509,lat,satisfacio,satisfacio,satisfacio,4740,81,0.182
43390,lat,sempronius,sempronius,sempronius,4740,81,0.182
45658,lat,subiungo,subiungo,subiungo,4740,81,0.182
1051,lat,admonitio,admonitio,admonitio,4769,80,0.18
2517,lat,amburo,amburo,amburo,4769,80,0.18
4092,lat,armiger,armiger,armiger,4769,80,0.18
16801,lat,esca,esca,esca,4769,80,0.18
6455,lat,cadus,cadus,"cadus, cadī, m.",4769,80,0.18
6931,lat,candidatus,candidatus,candidatus,4769,80,0.18
7457,lat,castor,castor,castor,4769,80,0.18
7720,lat,cavo,cavo,cavo,4769,80,0.18
9089,lat,clipeum,clipeum,clipeum,4769,80,0.18
11311,lat,conticesco,conticesco,conticesco,4769,80,0.18
13164,lat,decerpo,decerpo,decerpo,4769,80,0.18
17072,lat,evolo,evolo,"ēvolō, ēvolāre, ēvolāvī, ēvolātum",4769,80,0.18
18529,lat,ferior,ferior,ferior,4769,80,0.18
19758,lat,gallinaceus,gallinaceus,gallinaceus,4769,80,0.18
25086,lat,intolerabilis,intolerabilis,intolerabilis,4769,80,0.18
27212,lat,litigo,litigo,litigo,4769,80,0.18
27665,lat,lutum2,lutum2,"lutum, lutī, n.",4769,80,0.18
30320,lat,musicus,musicus,musicus,4769,80,0.18
33986,lat,parma,parma,parma,4769,80,0.18
34824,lat,percussor,percussor,percussor,4769,80,0.18
37155,lat,portentum,portentum,portentum,4769,80,0.18
38129,lat,praevaleo,praevaleo,praevaleo,4769,80,0.18
38489,lat,procuro,procuro,procuro,4769,80,0.18
41063,lat,repraesento,repraesento,repraesento,4769,80,0.18
43745,lat,sescenti,sescenti,sescenti,4769,80,0.18
47439,lat,tenax,tenax,tenax,4769,80,0.18
48712,lat,trebonius,trebonius,trebonius,4769,80,0.18
48777,lat,tribus,tribus,tribus,4769,80,0.18
50713,lat,vilicus,vilicus,vilicus,4769,80,0.18
51149,lat,voluto,voluto,voluto,4769,80,0.18
1911,lat,agrarius,agrarius,agrarius,4799,79,0.178
3107,lat,antefero,antefero,antefero,4799,79,0.178
4330,lat,asiaticus,asiaticus,asiaticus,4799,79,0.178
8087,lat,cestus,cestus,cestus,4799,79,0.178
11109,lat,conspicor,conspicor,conspicor,4799,79,0.178
11717,lat,cornus,cornus,"cornus , cornī, f",4799,79,0.178
13017,lat,de_scio,de_scio,de_scio,4799,79,0.178
14401,lat,dictatura,dictatura,dictatura,4799,79,0.178
14923,lat,dispicio,dispicio,dispicio,4799,79,0.178
16228,lat,emollio,emollio,emollio,4799,79,0.178
16508,lat,epigramma,epigramma,epigramma,4799,79,0.178
17022,lat,eveho,eveho,eveho,4799,79,0.178
18137,lat,fabulosus,fabulosus,fabulosus,4799,79,0.178
18163,lat,factito,factito,factito,4799,79,0.178
18902,lat,flavius,flavius,flavius,4799,79,0.178
19293,lat,frictio,frictio,frictio,4799,79,0.178
19432,lat,fugax,fugax,fugax,4799,79,0.178
19627,lat,furto,furto,furto,4799,79,0.178
20071,lat,gestus,gestus,gestus,4799,79,0.178
22468,lat,impingo,impingo,impingo,4799,79,0.178
23944,lat,iniungo,iniungo,iniungo,4799,79,0.178
24974,lat,interrumpo,interrumpo,interrumpo,4799,79,0.178
30088,lat,mulsum,mulsum,mulsum,4799,79,0.178
31225,lat,nivit,nivit,nivit,4799,79,0.178
31831,lat,oblecto,oblecto,oblecto,4799,79,0.178
32944,lat,optio,optio,optio,4799,79,0.178
33304,lat,otus,otus,otus,4799,79,0.178
33486,lat,pagus,pagus,pagus,4799,79,0.178
36637,lat,platanus,platanus,platanus,4799,79,0.178
37868,lat,praeripio,praeripio,praeripio,4799,79,0.178
38865,lat,propior,propior,propior,4799,79,0.178
40713,lat,refuto,refuto,refuto,4799,79,0.178
40790,lat,relatio,relatio,relatio,4799,79,0.178
47508,lat,tenus,tenus,tenus,4799,79,0.178
48514,lat,transcurro,transcurro,transcurro,4799,79,0.178
42545,lat,saturnus,saturnus,"Sāturnus, Sāturnī, m.",4799,79,0.178
51071,lat,volcanus,volcanus,"Volcānus, Volcānī, m.",4799,79,0.178
4986,lat,auriga,auriga,"aurīga, aurīgae, m.",4799,79,0.178
105,lat,abies,abies,abies,4838,78,0.176
890,lat,adhortor,adhortor,adhortor,4838,78,0.176
1082,lat,adnoto,adnoto,adnoto,4838,78,0.176
1273,lat,adultera,adultera,adultera,4838,78,0.176
1391,lat,aedilitas,aedilitas,aedilitas,4838,78,0.176
1468,lat,aelius,aelius,aelius,4838,78,0.176
1753,lat,afflo,afflo,afflo,4838,78,0.176
3438,lat,apollinaris,apollinaris,apollinaris,4838,78,0.176
9475,lat,collabor,collabor,collabor,4838,78,0.176
10548,lat,confinius,confinius,confinius,4838,78,0.176
11317,lat,continens,continens,continens,4838,78,0.176
11679,lat,corinthus,corinthus,corinthus,4838,78,0.176
11792,lat,corruo,corruo,corruo,4838,78,0.176
13063,lat,de_voveo,de_voveo,de_voveo,4838,78,0.176
13384,lat,deflecto,deflecto,deflecto,4838,78,0.176
13398,lat,defodio,defodio,defodio,4838,78,0.176
13668,lat,deminuo,deminuo,deminuo,4838,78,0.176
13785,lat,denuo,denuo,denuo,4838,78,0.176
16045,lat,elicio,elicio,elicio,4838,78,0.176
16453,lat,ephesus,ephesus,ephesus,4838,78,0.176
19104,lat,formianum,formianum,formianum,4838,78,0.176
19562,lat,fungus,fungus,fungus,4838,78,0.176
20546,lat,gutta,gutta,gutta,4838,78,0.176
21311,lat,hispanus,hispanus,hispanus,4838,78,0.176
23444,lat,inedia,inedia,inedia,4838,78,0.176
23591,lat,infaustus,infaustus,infaustus,4838,78,0.176
24512,lat,instauro,instauro,instauro,4838,78,0.176
24522,lat,instillo,instillo,instillo,4838,78,0.176
27386,lat,lorum,lorum,lorum,4838,78,0.176
27655,lat,luteus,luteus,luteus,4838,78,0.176
27903,lat,maecenas,maecenas,maecenas,4838,78,0.176
28536,lat,mathematicus,mathematicus,mathematicus,4838,78,0.176
29647,lat,moderatus,moderatus,moderatus,4838,78,0.176
31859,lat,oblivio,oblivio,oblivio,4838,78,0.176
33045,lat,orestes,orestes,orestes,4838,78,0.176
35641,lat,pertinacia,pertinacia,pertinacia,4838,78,0.176
41230,lat,respiro,respiro,respiro,4838,78,0.176
41700,lat,roseus,roseus,roseus,4838,78,0.176
42540,lat,saturnia,saturnia,saturnia,4838,78,0.176
42546,lat,saturo,saturo,saturo,4838,78,0.176
46968,lat,syrtis,syrtis,syrtis,4838,78,0.176
47024,lat,tacitum,tacitum,tacitum,4838,78,0.176
47946,lat,thracia,thracia,thracia,4838,78,0.176
48798,lat,tricesimus,tricesimus,tricesimus,4838,78,0.176
4374,lat,aspectus2,aspectus2,"aspectus, aspectūs, m.",4838,78,0.176
1598,lat,aerugo,aerugo,aerugo,4883,77,0.173
4739,lat,atrocitas,atrocitas,atrocitas,4883,77,0.173
6860,lat,campaneus,campaneus,campaneus,4883,77,0.173
9218,lat,coagulum,coagulum,coagulum,4883,77,0.173
9510,lat,collecta,collecta,collecta,4883,77,0.173
11140,lat,constantinus,constantinus,constantinus,4883,77,0.173
13168,lat,decerto,decerto,decerto,4883,77,0.173
13299,lat,dedecorus,dedecorus,dedecorus,4883,77,0.173
13489,lat,deiotarus,deiotarus,deiotarus,4883,77,0.173
14089,lat,destruo,destruo,destruo,4883,77,0.173
17613,lat,expeditus,expeditus,expeditus,4883,77,0.173
18284,lat,famosus,famosus,famosus,4883,77,0.173
22097,lat,illido,illido,illido,4883,77,0.173
23953,lat,iniussus,iniussus,iniussus,4883,77,0.173
24038,lat,innascor,innascor,innascor,4883,77,0.173
24764,lat,interdico,interdico,interdico,4883,77,0.173
27248,lat,lividus,lividus,lividus,4883,77,0.173
30026,lat,mucianus,mucianus,mucianus,4883,77,0.173
32068,lat,obstipesco,obstipesco,obstipesco,4883,77,0.173
33902,lat,parasitus,parasitus,parasitus,4883,77,0.173
39284,lat,psyche,psyche,psyche,4883,77,0.173
40801,lat,relaxo,relaxo,relaxo,4883,77,0.173
41520,lat,rhodii,rhodii,rhodii,4883,77,0.173
42677,lat,scapula,scapula,scapula,4883,77,0.173
43521,lat,septentrionalis,septentrionalis,septentrionalis,4883,77,0.173
48736,lat,trepidatio,trepidatio,trepidatio,4883,77,0.173
49027,lat,tritus,tritus,tritus,4883,77,0.173
6967,lat,canna,canna,canna,4910,76,0.171
8759,lat,circumscribo,circumscribo,circumscribo,4910,76,0.171
9507,lat,collaudo,collaudo,collaudo,4910,76,0.171
13094,lat,debitor,debitor,debitor,4910,76,0.171
13250,lat,decresco,decresco,decresco,4910,76,0.171
14705,lat,disceptatio,disceptatio,disceptatio,4910,76,0.171
14708,lat,discepto,discepto,discepto,4910,76,0.171
14889,lat,disparo,disparo,disparo,4910,76,0.171
15073,lat,distinctio,distinctio,distinctio,4910,76,0.171
16750,lat,eruditio,eruditio,eruditio,4910,76,0.171
16806,lat,escendo,escendo,escendo,4910,76,0.171
18751,lat,filix,filix,filix,4910,76,0.171
19106,lat,formica,formica,formica,4910,76,0.171
19989,lat,genum,genum,genum,4910,76,0.171
20093,lat,gingiva,gingiva,gingiva,4910,76,0.171
20110,lat,glacies,glacies,glacies,4910,76,0.171
22026,lat,iliacus,iliacus,iliacus,4910,76,0.171
22414,lat,imperito,imperito,imperito,4910,76,0.171
23169,lat,incursus,incursus,incursus,4910,76,0.171
23328,lat,indignitas,indignitas,indignitas,4910,76,0.171
24733,lat,intercessio,intercessio,intercessio,4910,76,0.171
28439,lat,marsus,marsus,marsus,4910,76,0.171
32126,lat,obtingo,obtingo,obtingo,4910,76,0.171
33279,lat,ostrum,ostrum,ostrum,4910,76,0.171
33989,lat,parmenio,parmenio,parmenio,4910,76,0.171
34027,lat,parsimonia,parsimonia,parsimonia,4910,76,0.171
34652,lat,penuria,penuria,penuria,4910,76,0.171
35616,lat,pertaedet,pertaedet,pertaedet,4910,76,0.171
